SLES_008.59;Formula 1 97 (Europe) (En,Fr,De,Es,It) (Rev 1);
SLES_016.82;Tomb Raider III - Les Aventures de Lara Croft (France);
SCUS_942.27;MediEvil (USA);
"SCPS_180.12
SCPS_454.69
SCPS_912.13
SCPS_913.08";Vib-Ribbon (Japan, Asia);
SLUS_015.54;XS Junior League Football (USA);
SCUS_946.40;Syphon Filter 3 (USA);
SCUS_944.02;Raiden Project, The (USA);
SLUS_004.31;Command & Conquer - Red Alert (USA) (Disc 1) (Allies);
SLUS_004.85;Command & Conquer - Red Alert (USA) (Disc 2) (Soviet);
SLUS_010.93;SnoCross Championship Racing (USA);
SLUS_011.75;World Destruction League - Thunder Tanks (USA);
SLUS_015.20;XS Junior League Soccer (USA);
"SCPS_454.03
SLPM_862.29";Beat Mania Append GottaMix (Japan, Asia);
SLPM_862.66;Beatmania Append 4thMix - The Beat Goes On (Japan);
SLPS_035.77;Super Robot Taisen Alpha Gaiden (Japan) (Premium Edition);
"SLPS_025.28
SLPS_035.76";Super Robot Taisen Alpha (Japan) (Limited Edition);
SLUS_015.60;XS Junior League Dodgeball (USA);
SLPS_031.48;Super Robot Taisen Alpha Gaiden (Japan);
"LSP_010170
LSP_010170_0.1
LSP_01017001
LSP_903013";Mars Moose Cosmic Quest 1 - City Sights (USA);
"SCPS_100.47
SCPS_451.80
SCPS_910.92
SCPS_913.09";Crash Bandicoot 2 - Cortex no Gyakushuu! (Japan, Asia);
"SCPS_100.73
SCPS_453.50
SCPS_911.64
SCPS_913.18";Crash Bandicoot 3 - Buttobi! Sekai Isshuu (Japan, Asia);
"SCPS_180.11
SCPS_912.26
SCPS_913.25";Um Jammer Lammy (Japan);
"SLPM_873.98
SLPS_009.53";Front Mission Alternative (Japan);
"SLPM_873.32
SLPM_873.99
SLPS_022.22
SLPS_027.72
SLPS_914.47";Front Mission 3 (Japan);
SLPS_016.30;Kasei Monogatari (Japan);
SCPS_100.05;Shanghai - Banri no Choujou (Japan) (Gentei Box);
SLES_033.84;Dancing Stage - Disney Mix (Europe);
SLES_029.34;Gold and Glory - The Road to El Dorado (Europe);
SLPS_011.55;Bomberman World (Japan);
SLPS_009.44;G.O.D pure (Japan);
SCES_012.24;Blasto (Europe) (En,Fr,De,Es,It);
"SLES_004.16
SLES_004.16#";F.A. Manager (Europe);
SLES_027.92;Silent Bomber (Europe);
SLES_032.98;Tunguska - Legend of Faith (Europe) (En,Fr,De,Es,It);
SLES_022.92;Premier Manager 2000 (Europe);
SLUS_011.40;Mega Man Legends 2 (USA);
SLES_039.77;FIFA Football 2003 (Europe) (En,Nl,Sv);
SLES_039.61;Super Slammin' Dodgeball (Europe);
SCES_007.36;Xevious 3D-G+ (Europe);
SLES_039.95;Stock Car Racer (Europe);
SLES_005.37;Re-Loaded (Europe) (En,Fr,De);
SLES_004.55;X2 - No Relief (Europe);
SCES_002.69;Galaxian^3 (Europe);
SLES_006.29;Psychic Force (Europe);
SLES_012.28;Tommi Maekinen Rally (Europe) (En,Fr,De,Es,Fi);
"LSP_010270_0.1
LSP_903020";Mars Moose Cosmic Quest 2 - Fairy Tale Island (USA);
"LSP_010370_0.1
LSP_903037";Mars Moose Cosmic Quest 3 - Race Through France (USA);
"LSP_907127
LSP_907127001";Road Writer (USA);
SLES_015.42;TOCA 2 Touring Cars (Europe) (En,Fr,De);
"LSP_090110_0.2
LSP_905062";K9.5 1 - Live in Airedale (USA);
SLES_029.48;Chris Kamara's Street Soccer (Europe);
SLES_023.53;MTV Sports - Snowboarding (Europe);
SLES_000.93;Assault Rigs (Europe);
SLES_036.76;Kirikou (Europe) (En,Fr,De);
SLES_016.22;UEFA Champions League - Season 1998-99 (Europe);
SLES_003.19;Player Manager (Europe) (En,Fr,De,Es,It,Sv,No);
SLES_011.37;WCW Nitro (Europe);
"SCES_028.85
SCES_028.85_ANZ";Grind Session (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt);
"SLES_019.73
SLES_019.73#
SLES_019.73#2";Re-Volt (Europe) (En,Fr,De,Es,It);
SLES_013.45#GER;Command & Conquer - Alarmstufe Rot - Gegenschlag (Germany) (Disc 1) (Die Alliierten);
SLPS_005.55;Soul Edge (Japan);
SLPS_007.77;Kyousouba Ikusei Simulation - Derby Stallion (Japan) (Rev 1);
"SCPS_101.18
SCPS_454.70
SCPS_912.30
SCPS_913.28";Crash Bandicoot Racing (Japan, Asia);
SLES_029.22;Pinball Power (Europe);
SLES_009.78;WarGames - Defcon 1 (Europe) (En,Fr,De);
SCES_033.65;C-12 - Final Resistance (Europe) (Fr,De);
SLES_022.55;WWF Attitude (Germany);
SLES_032.06;Card Shark (Europe);
SLES_028.21;Ducati World (Europe);
SLES_024.76;Caesars Palace 2000 - Millennium Gold Edition (Europe);
SLES_027.63;SnoCross Championship Racing (Europe) (En,Fr,De,Es,It);
SLES_009.35;Tennis Arena (Europe) (En,Fr,De,Es,It);
"SCPS_454.67
SLPS_024.80";Parasite Eve II (Japan, Asia) (Disc 1);
"SCPS_454.68
SLPS_024.81";Parasite Eve II (Japan, Asia) (Disc 2);
SCPS_100.20;Omega Boost (Japan) (En,Ja);
SLPM_862.19;Bust A Move 2 - Dance Tengoku Mix (Japan);
"SLPM_861.26
SLPM_863.90";Beat Mania (Japan) (Disc 1) (Arcade);
"SLPM_861.27
SLPM_863.91";Beat Mania (Japan) (Disc 2) (Append);
SLPM_860.01;Private Collection - Tokimeki Memorial (Japan);
SLPS_031.77;Yutona Eiyuu Senki - TearRingSaga (Japan);
SLES_009.16;FIFA - Die WM-Qualifikation 98 (Germany) (En,Fr,De,Es,Nl,Sv);
SLES_030.68;RC de Go! (Europe);
SLES_039.31;Michael Schumacher Racing World Kart 2002 (Europe) (En,Fr,De,Es,It);
SLES_020.32;Swing (Europe) (En,Fr,De);
"SCPS_450.25
SLPM_860.33";Tobal 2 (Japan, Asia);
SLPS_011.50;Densha de Go! (Japan);
"SLPM_870.91
SLPS_031.41";Eithea (Japan) (Disc 1);
"SLPM_870.92
SLPS_031.42";Eithea (Japan) (Disc 2);
SLES_037.75;Alex Ferguson's Player Manager 2002 (Europe);
SLES_005.52;VMX Racing (Europe);
SLPS_001.88;NBA Power Dunkers (Japan);
SLPS_034.94;Quiz$Millionaire - Waku Waku Party (Japan);
SCES_006.23;Total NBA '97 (Europe);
SCPS_100.36;Ganbare Morikawa-kun 2-gou (Japan);
SCPS_100.33;Ganbare Morikawa-kun 2-gou (Japan) (Genteiban);
"SLPS_000.13
SLPS_910.02
SLPS_911.44";Raiden Project (Japan);
"SLPS_006.57
SLPS_910.56";Clock Tower 2 (Japan);
"SLPS_004.63
SLPS_910.40
SLPS_914.58";Fish Eyes (Japan);
"SCPS_910.71
SCPS_913.10";Arc the Lad II (Japan) (Rev 1);
SCPS_100.09;Philosoma (Japan);
SLED_009.68;Shadow Master (Europe) (En,Fr,De,Es,It) (Demo);
SLUS_012.01;Alone in the Dark - The New Nightmare (USA) (Disc 1);
SLUS_013.77;Alone in the Dark - The New Nightmare (USA) (Disc 2);
SLUS_000.37;Descent (USA);
SLPS_003.97;Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Disc 1);
SLPS_003.98;Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Disc 2);
SCPS_100.49;Zero Pilot - Gin'yoku no Senshi (Japan);
SCPS_911.27;Zero Pilot - Gin'yoku no Senshi (Japan) (Rev 1);
"SCPS_101.40
SCPS_455.11
SCPS_913.19";Crash Bandicoot Carnival (Japan, Asia);
SCPS_100.46;Granstream Denki - The Granstream Saga (Japan);
SCPS_100.01;Motor Toon Grand Prix (Japan);
SCPS_100.01;Motor Toon Grand Prix (Japan) (Rev 1);
SCPS_100.18;Motor Toon Grand Prix 2 (Japan) (Disc 1);
SCPS_100.19;Motor Toon Grand Prix 2 (Japan) (Disc 2) (Taisen Sen'you Disc);
SLPS_021.13;Tondemo Crisis! (Japan);
SLPS_031.03;Hamster no Odekake (Japan);
SLPM_870.45;World Greatest Hits Series Vol. 2 - Pipe Dreams 3D (Japan);
"SLPM_869.16
SLPM_873.77";Dragon Quest IV - Michibikareshi Monotachi (Japan);
SLPS_009.73;Elf o Karu Monotachi - Kanzenban (Japan) (Disc 1);
SLPS_009.74;Elf o Karu Monotachi - Kanzenban (Japan) (Disc 2);
SLPS_009.75;Robo-Pit 2 (Japan) (Demo 1);
SCUS_946.44;Who Wants to Be a Millionaire - 3rd Edition (USA);
SLUS_011.74;Wheel of Fortune - 2nd Edition (USA);
SCPS_100.06;Gunners Heaven (Japan);
SCPS_100.64;KulaQuest (Japan);
"LSP_090220_0.1
LSP_905079";K9.5 2 - We Are the Dogs! (USA);
SLPS_004.15;Street Fighter Zero 2 (Japan);
"SLPM_868.77
SLPS_017.77";Street Fighter Zero 3 (Japan);
SLES_023.73;EA Sports Supercross 2000 (Europe) (En,Fr,De,Es,It,Nl,Sv);
SLES_017.19;Darkstalkers 3 (Europe);
"LSP_130120_0.1
LSP_903167
LSP_903419";Creative Isle (USA);
"LSP_130110_0.1
LSP_903150";Creative Camp (USA);
SLUS_006.88;NCAA Football 99 (USA);
SLUS_005.14;NCAA Football 98 (USA);
SLES_038.89;Capcom vs. SNK - Millennium Fight 2000 Pro (Europe);
SLES_018.63;Street Fighter Alpha 3 (Europe);
SLES_001.99;Street Fighter Alpha - Warriors' Dreams (Europe);
SLES_023.05;Marvel vs. Capcom - Clash of Super Heroes (Europe);
SLES_017.92;Marvel Super Heroes vs. Street Fighter (Europe);
SLES_009.32;Marvel Super Heroes (Europe);
SLES_012.47;X-Men vs. Street Fighter (Europe);
SLUS_007.36;NBA Live 99 (USA);
SLUS_005.23;NBA Live 98 (USA);
SLES_028.67;Strider 2 (Europe);
SLES_128.67;Strider (Europe);
SCES_008.68;Final Fantasy VII (France) (Disc 1);
SCES_108.68;Final Fantasy VII (France) (Disc 2);
SCES_208.68;Final Fantasy VII (France) (Disc 3);
SCPS_100.89;Wild Arms - 2nd Ignition (Japan) (Disc 1);
SCPS_100.90;Wild Arms - 2nd Ignition (Japan) (Disc 2);
"SLES_027.00
SLES_027.00_T";Need for Speed - Porsche 2000 (Europe) (Fr,Es,It);
"LSP_010180_0.1
Part_#903075";Mars Moose Adventure - WalkAbout 1 - The Natural History Museum (USA);
"LSP_010280_0.1
Part_#903082";Mars Moose Adventure - WalkAbout 2 - The Shakespeare Festival (USA);
"LSP_010380
LSP_010380_0.1
LSP_01038001
LSP_903099";Mars Moose Adventure - WalkAbout 3 - World Sports Day (USA);
"LSP_200110
LSP_200110_0.1
LSP_905031";Calamity 1 - The Natural World (USA);
"LSP_907370
LSP_90737001";Timeless Math 7 - Rover Recovery (USA);
"LSP_907363
LSP_90736300";Timeless Math 6 - Brainswarm (USA);
"LSP_040120
LSP_04012001
LSP_907332";Timeless Math 3 - Maya, King Jaguar's Village (USA);
"LSP_040130
LSP_04013001
LSP_907325";Timeless Math 2 - Maya, Observatory (USA);
"LSP_040110_0.1
LSP_907318
Part_#907318";Timeless Math 1 - Maya, Search and Rescue (USA);
"LSP_907387
LSP_90738701";Timeless Jade Trade (USA);
"LSP_020780_0.1
Part_#903402";Secret of Googol 8, The - Googol Gulch - General Store & Math Arcade (USA);
"LSP_020650_0.1
LSP_903396
Part_#903396";Secret of Googol 7, The - Eggs All Around - Egg Trek & Balloon Picnic (USA);
"LSP_020280_0.1
LSP_903365";Secret of Googol 4, The - The Googol Counting Fair - Corral & Fun House (USA);
"LSP_020260_0.1
LSP_903358";Secret of Googol 3, The - The Googol Counting Fair - Midways (USA);
"LSP_020170_0.1
LSP_903341";Secret of Googol 2b, The - Reshaping Googol - Under the Ocean (USA);
"LSP_020180_0.1
LSP_903334";Secret of Googol 2a, The - Reshaping Googol - The Castle (USA);
"LSP_020150_0.1
LSP_903327";Secret of Googol 1b, The - Reshaping Googol - The Tower (USA);
"LSP_020160_0.1
LSP_903310";Secret of Googol 1a, The - Reshaping Googol - The Submarine (USA);
"LSP_020190_0.1
LSP_903426";Cali's Geo Tools (USA);
"LSP_907103
LSP_90710301";K9.5 5 - The Howlywood Premiere (USA);
"LSP_060103_0.1
LSP_905338
Part_#905338";Quaddle Family Mysteries, The 3 - The Case of the Scarce Scarab - Parlor & Family Room (USA);
"LSP_903440
LSP_90344001
Part_#903440";Math Gallery - Collection 2 (USA);
"LSP_100112
LSP_10011201
LSP_907394";Math on the Move! 1 - Addition-Subtraction Advanced (USA);
"LSP_100113
LSP_10011301
LSP_907400";Math on the Move! 2 - Multiplication-Division Advanced (USA);
"LSP_050101_0.1
LSP_050101_0.2
LSP_905017";Mona & Moki 1 - Drive Me Wild! (USA);
"LSP_050102_0.1
LSP_905024";Mona & Moki 2 - Drive Me Wilder! (USA);
"LSP_030101_0.1
LSP_907011";Str.at.e.s. 1 - Match-A-Batch (USA);
"LSP_030102
LSP_03010201
LSP_907028";Str.at.e.s. 2 - Matchamania! (USA);
"LSP_030103
LSP_03010301
LSP_907035";Str.at.e.s. 3 - Title This! Title That! (USA);
"LSP_030104
LSP_03010401
LSP_907042";Str.at.e.s. 4 - Titlerama! (USA);
"LSP_030105
LSP_03010501
LSP_907059";Str.at.e.s. 5 - Parallel Lives! (USA);
"LSP_030106
LSP_03010601
LSP_907066";Str.at.e.s. 6 - Analogy-ology! (USA);
"LSP_030107
LSP_03010701
LSP_907073";Str.at.e.s. 7 - Riddle Roundup! (USA);
"LSP_030108_0.1
LSP_907080";Str.at.e.s. 8 - Riddle Wrangler! (USA);
"LSP_060101_0.1
LSP_905314
Part_#905314";Quaddle Family Mysteries, The 1 - The Case of the Scarce Scarab - Lobby & Kitchen (USA);
"LSP_060102_0.1
LSP_905321
Part_#905321";Quaddle Family Mysteries, The 2 - The Case of the Scarce Scarab - Garden (USA);
"LSP_010150_0.1
Part_#903105";Liquid Books Adventure 1 - Lety's Favorite Stories (USA);
"LSP_010250_0.1
LSP_903112";Liquid Books Adventure 2 - Amrita's Trees & Cerdito and the Coyote (USA);
SLPS_001.30;Dokiou-ki (Japan);
"SCPS_100.74
SCPS_911.30
SCPS_911.98
SCPS_913.30";Ore no Shikabane o Koete Yuke (Japan);
"SCPS_100.30
SCPS_910.81";Rurouni Kenshin - Meiji Kenkaku Romantan - Ishin Gekitou-hen (Japan);
SCES_014.44#;Jackie Chan Stuntmaster (Europe);
SCUS_944.21;Star Ocean - The Second Story (USA) (Disc 2);
SCUS_944.21;Star Ocean - The Second Story (USA) (Disc 1);
SLES_017.89;Need for Speed - Road Challenge (Europe) (Fr,De);
SLES_005.55;Hexen (Europe);
"SLES_023.76
SLES_023.76_T";007 - Der Morgen Stirbt Nie (Germany);
SCES_017.00;This Is Football (Europe);
SLUS_012.51GH;Final Fantasy IX (USA, Canada) (Disc 1) (Rev 1);
SLES_000.50;Street Fighter - The Movie (Europe);
SLPS_011.46;Conveni 2, The - Zenkoku Chain Tenkai da! (Japan);
"SLPM_863.77
SLPS_015.47";Houshin Engi (Japan);
SLPS_030.27;Solid Link - Tower Side (Japan);
SLES_020.81;Final Fantasy VIII (France) (Disc 1);
SLES_120.81;Final Fantasy VIII (France) (Disc 2);
SLES_220.81;Final Fantasy VIII (France) (Disc 3);
SLES_320.81;Final Fantasy VIII (France) (Disc 4);
SLES_019.80;WWF Attitude (Europe);
SLUS_004.23;Street Fighter Collection (USA) (Disc 1);
SLUS_005.84;Street Fighter Collection (USA) (Disc 2);
SLPS_019.10;Cyber Org (Japan);
SLES_006.48;Crow, The - City of Angels (Germany);
SLES_001.68;PO'ed (Europe) (En,Fr,De,Es,It);
"SLPS_005.32
SLPS_028.84";Tasogare no Ode (Japan);
SLPS_025.23;Dice de Chocobo (Japan);
"SLPS_019.51
SLPS_025.22
SLPS_914.38";Chocobo Racing - Genkai e no Road (Japan);
"SLPS_025.20
SLPS_025.21";Chocobo Stallion (Japan);
SCPS_100.07;Jumping Flash! Aloha Danshaku Funky Daisakusen no Maki (Japan);
SLPS_015.59;Dokapon! Ikari no Tekken (Japan);
"SLPS_006.87
SLPS_011.23";Baseball Navigator (Japan);
SLES_009.98;Street Fighter Collection (Europe) (Disc 1);
SLES_109.98;Street Fighter Collection (Europe) (Disc 2);
SLPS_028.61;RPG Tkool 4 (Japan);
SLPS_028.62;Character Tkool (Japan);
"LSP_040410
LSP_04041001
Part_#907349";Timeless Math 4 - Lunar Base (USA);
LSP_99012201;16 Tales 2 (USA);
"LSP_903143
LSP_90314301";Liquid Books Adventure 5 - Pop-Out Prose (USA);
"LSP_903433
LSP_90343301";Math Gallery - Collection 1 (USA);
"LSP_040510
LSP_04051001
LSP_907356";Timeless Math 5 - Space Flight Rescue (USA);
"LSP_200220
LSP_200220_0.1
LSP_905048";Calamity 2 - People and Traditions (USA);
"LSP_200330
LSP_200330_0.1
LSP_905055";Calamity 3 - Around the World (USA);
"LSP_080230_0.1
LSP_905154
Part_#905154";Cosmic Cookoff - Language Arts (USA);
"LSP_080240_0.1
LSP_905413
Part_#905413";Cosmic Cookoff - Mathematics (USA);
"LSP_905109
LSP_90510901";Creative Journey (USA);
"LSP_080130_0.1
LSP_905161";Faire Games - Language Arts (USA);
"LSP_080140_0.1
Part_#905420";Faire Games - Mathematics (USA);
"LSP_090330_0.1
LSP_905086";K9.5 3 - WebTunes (USA);
"LSP_090440_0.1
LSP_905093";K9.5 4 - The Tail-Wag Tour (USA);
"LSP_070110_0.1
LSP_905123";KazMania 1 - Trail of Gems (USA);
"LSP_905130
LSP_90513001";KazMania 2 - Chaos in KazMania (USA);
"LSP_905147
LSP_90514700";Liquid Books Adventure 6 - The Wandering Path (USA);
"LSP_010360_0.1
LSP_903068";Mars Moose Stay and Play 3 - In Lonnie's Classroom (USA);
"LSP_100110_0.1
LSP_905390
Part_#905390";Math on the Move! 1 - Addition-Subtraction Intermediate (USA);
"LSP_100111_0.1
LSP_905406
Part_#905406";Math on the Move! 2 - Multiplication-Division Intermediate (USA);
SLPS_020.11;Doukyuu Re-mix - Billiards Multiple (Japan);
SLPS_019.40;Septentrion - Out of the Blue (Japan);
"SCPS_452.02
SLPM_864.53
SLPS_013.48";G Darius (Japan, Asia);
SLPM_860.23;Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (Rev 1);
SLPS_020.70;Super Robot Taisen - Complete Box (Japan) (Disc 1) (Super Robot Wars Complete Box);
SLPS_020.71;Super Robot Taisen - Complete Box (Japan) (Disc 2) (History of Super Robot Wars);
"LSP_060190_0.1
Part_#905383";P.K.'s Math Studio (USA);
"LSP_060310_0.1
LSP_905345
Part_#905345";P.K.'s Place 1 - Party on the Patio! (USA);
"LSP_180210_0.1
LSP_905352";P.K.'s Place 2 - Hoopo at Sea! (USA);
"LSP_180310_0.1
LSP_905369
Part_#905369";P.K.'s Place 3 - Carlos at the Races! (USA);
"LSP_180410_0.1
Part_#905376";P.K.'s Place 4 - Daphne and the Seventh Wonder (USA);
SLUS_012.50;Spin Jam (USA);
SLUS_011.90;Surf Riders (USA);
SLES_027.75;Championship Bass (Europe);
SCED_039.10;McDonald's - Demo 02 (Europe);
SLPS_013.63;Slayers Royal (Japan);
"SLPS_014.71
SLPS_028.66";Goujin Senki (Japan);
SLPS_007.56;Doki Doki Pretty League (Japan);
SLUS_010.07;Tonka Space Station (USA);
SLUS_013.17;BursTrick - Wake Boarding!! (USA);
"SLPM_863.98
SLPM_865.73
SLPM_870.66";Yu-Gi-Oh! Shin Duel Monsters - Fuuin Sareshi Kioku (Japan);
SLPS_019.14;Bass Tsuri ni Ikou! (Japan);
SLPS_015.07;Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 1);
SLPS_015.08;Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 2);
SLPS_015.09;Doki Doki Pretty League - Nekketsu Otome Seishunki (Japan) (Disc 3);
SLPS_013.14;Shin Nihon Pro Wrestling - Toukon Retsuden 3 (Japan) (Antonio Inoki Intai Kinen Genteiban);
"SLPS_008.57
SLPS_910.59";Runabout (Japan);
SLPS_024.03;Runabout 2 (Japan);
SLPS_030.33;Runabout 2 (Japan) (Fukyuuban 1500);
SLPS_007.36;NBA Live 97 (Japan);
SLPS_012.96;NBA Live 98 (Japan);
SLPS_012.79;Wizardry - Llylgamyn Saga (Japan) (En,Ja);
SLES_040.96;Archer Maclean's 3D Pool (Europe);
SLES_034.14;Army Men - Lock 'n' Load (Europe) (En,Fr,De,Es,It);
SLES_036.33;Army Men - Team Assault (Europe) (En,Fr,De,Es,It);
"SLES_038.08
SLES_038.08#2
SLES_038.08#3";Atari Anniversary Edition Redux (Europe);
SCPS_100.40;Arc the Lad - Monster Game with Casino Game (Japan) (Disc 1) (Monster Game);
SCPS_100.41;Arc the Lad - Monster Game with Casino Game (Japan) (Disc 2) (Casino Game);
SLES_004.48;Bubble Bobble also featuring Rainbow Islands (Europe);
SLPS_020.85;Populous - The Beginning (Japan);
SLES_001.22;Bubsy 3D - Furbitten Planet (Europe);
"SCES_033.64
SCES_033.64_P";C-12 - Final Resistance (Europe);
"SLES_029.14
SLES_029.14_P";Digimon World (Europe);
"SLES_039.89
SLES_039.89#";Dinomaster Party (Europe) (En,Fr,De,Es,It,Nl);
"SLES_038.82
SLES_038.82#2
SLES_038.82_P";Dancing Stage - Party Edition (Europe);
SLES_005.34;Ten Pin Alley (Europe);
"SLPS_005.05
SLPS_028.11";Kuro no Juusan (Japan);
SLPS_001.16;Tadaima Wakusei Kaitaku-chuu! (Japan);
SLPS_010.24;Nissan Presents - Over Drivin' - Skyline Memorial (Japan);
SCED_026.63;Euro Demo 10-00 (Germany);
SLED_034.46;Asterix - Mega Madness (Europe) (En,Fr,De,Es,It,Nl) (Demo);
"SLES_029.95#
SLES_029.95_P
SLES_029.95_P#";Driver 2 - Back on the Streets (Germany) (Disc 1) (Rev 1);
SLPM_866.97;Simple 1500 Series Vol. 50 - The Billiard 2 (Japan);
SLES_016.83;Tomb Raider III - Adventures of Lara Croft (Germany);
SLES_013.63;C3 Racing - Car Constructors Championship (Europe) (En,Fr,De,Es,It);
SLES_004.86;Tomb Raider (Germany);
SLES_004.86#;Tomb Raider (Germany) (EDC);
SLES_025.60;Parasite Eve II (Germany) (Disc 1);
SLES_125.60;Parasite Eve II (Germany) (Disc 2);
SLPS_012.37;Bust A Move (Japan);
SLES_039.16;Wer wird Millionaer - Dritte Edition (Germany);
SLES_027.22;F1 2000 (Europe) (En,Fr,De,Nl);
SLES_001.52;Tilt! (Europe) (En,Fr,De);
"SLES_041.58
SLES_041.58#";Wanted (Europe);
SLES_012.81;Jeremy McGrath Supercross 98 (Europe);
SLES_001.35;Indy 500 (Europe);
SLES_020.21;Rampage 2 - Universal Tour (Europe);
SLES_033.25;Motocross Mania (Europe) (En,Fr,De,Es,It);
"SLES_034.85
SLES_034.85#";Family Games Compendium (Europe) (Disc 1);
"SLES_134.85
SLES_134.85#";Family Games Compendium (Europe) (Disc 2);
SLES_234.85#;Family Games Compendium (Europe) (En,Fr,De,It) (Disc 3);
SLES_010.87;Forsaken (Germany);
SLES_023.17;FIFA 2000 (Germany) (En,De,Es,Nl,Sv);
SLES_027.31;Vampire Hunter D (Europe) (En,Fr,De);
SLPS_000.79;J.League Soccer - Prime Goal EX (Japan);
SCES_017.02;Fussball Live (Germany);
SLPS_024.35;Simple 1500 Series Vol. 19 - The Sugoroku (Japan);
SLPS_027.26;Simple 1500 Series Vol. 28 - The Dungeon RPG (Japan);
SLPM_805.73;Dino Crisis 2 (Japan) (Demo);
SLPS_033.54;Zanac x Zanac (Japan);
SLPM_860.09;Sexy Parodius (Japan);
SLPS_005.74;Darius Gaiden (Japan);
SLPS_027.55;Simple 1500 Series Vol. 29 - The Tsuri (Japan);
SLPM_867.09;Simple 1500 Series Vol. 59 - The Suiri - IT Tantei 18 no Jikenbo (Japan);
SLPM_868.65;Simple 1500 Series Vol. 68 - The RC Car - RC de Go! (Japan);
SLPM_868.68;Simple 1500 Series Vol. 69 - The Putter Golf (Japan);
SLPS_025.27;Cool Boarders 4 (Japan);
SLPS_026.47;Bass Landing 2 (Japan);
SLES_012.22;Golden Goal 98 (Europe) (En,Fr,De,Es,It);
SLES_032.78;Moorhuhn 2 - Die Jagd Geht Weiter (Germany);
"SLES_023.31
SLES_023.31#";Worms Armageddon (Germany);
SLPS_001.96;Dai-4-ji Super Robot Taisen S (Japan);
SLPS_034.58;Simple Character 2000 Series Vol. 11 - Meitantei Conan - The Board Game (Japan);
SLES_014.82;Future Cop - L.A.P.D. (Germany);
SLPS_035.47;Simple Character 2000 Series Vol. 17 - Sentou Mecha Xabungle - The Race in Action (Japan);
SLPS_016.80;Star Ixiom (Japan);
SIPS_600.16;Porsche Challenge (Japan);
SLPS_000.22;Starblade Alpha (Japan);
"SLPS_016.79
SLPS_025.48";Saikyou Toudai Shougi (Japan);
"SLPS_023.97
SLPS_032.30";Saikyou Toudai Shougi 2 (Japan);
"SCPS_100.16
SCPS_100.17";Horned Owl (Japan);
SLPS_001.52;Yaku - Yuujou Dangi (Japan);
SLES_002.27;Resident Evil (France);
"SLPM_860.73
SLPM_873.28";Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (Rev 2);
SCPS_100.26;Arc the Lad II (Japan);
SLPM_860.23;Akumajou Dracula X - Gekka no Yasoukyoku (Japan);
SLPS_010.33;Power DoLLS 2 (Japan);
SLPS_911.78;Daisenryaku - Player's Spirit (Japan) (Rev 1);
ESPM_700.03;Puffy no P.S. I Love You (Japan);
"SCPS_100.38
SCPS_451.81";Gensei Kyokou Seirei Kidoudan - Elemental Gearbolt (Japan, Asia);
"SLPS_015.36
SLPS_911.55";Kawa no Nushi-tsuri - Hikyou o Motomete (Japan);
SLPS_002.77;Fire Pro Wrestling - Iron Slam '96 (Japan);
SLPS_020.65;Fire Pro Wrestling G (Japan);
SLPS_013.66;Shin Nihon Pro Wrestling - Toukon Retsuden 3 (Japan);
SLES_004.95;Star Gladiator - Episode I - Final Crusade (Europe);
SLUS_008.30;High Heat Baseball 2000 (USA);
SLED_022.59;Final Fantasy VIII (France) (Demo);
PCPX_961.28;Yarudora - Yukiwari no Hana & Sampaguita (Japan) (Demo);
SCPS_180.09;Tomoyasu Hotei - Stolen Song (Japan) (Disc 1);
SCPS_180.10;Tomoyasu Hotei - Stolen Song (Japan) (Disc 2);
SCES_009.00#;Final Fantasy VII (Spain) (Disc 1) (Rev 1);
SCES_109.00#;Final Fantasy VII (Spain) (Disc 2) (Rev 1);
SCES_209.00#;Final Fantasy VII (Spain) (Disc 3) (Rev 1);
SLPM_802.85;Doki Doki Poyatchio!! (Japan) (Demo);
"SLPM_803.76
SLPM_803.82";Marvel Super Heroes vs. Street Fighter - EX Edition (Japan) (Taikenban);
"SLPM_873.15
SLPS_009.02
SLPS_911.06";Rockman X4 (Japan);
"SLPM_869.59
SLPM_871.83";Rockman X6 (Japan);
"SLPM_866.66
SLPM_870.21";Rockman X5 (Japan);
SLPS_007.50;Xevious 3D-G+ (Japan);
"SLPS_024.15
SLPS_030.31";Charumera (Japan);
SLPS_005.97;Sold Out (Japan);
SLPS_000.24;Myst (Japan);
SLES_006.27;Theme Hospital (Europe) (En,Fr,De,Es,It,Sv);
SLPM_860.02;Hyper Olympic in Atlanta (Japan);
SLPS_008.76;Simulation RPG Tkool (Japan);
SLPS_006.37;Shin Nihon Pro Wrestling - Toukon Retsuden 2 (Japan);
SLPS_016.03;Serial Experiments Lain (Japan) (Disc 1);
